ID,HRDTime,HRDTime_ci_hi,HRDTime_ci_lo,HRDTime_ci_IQR_hi,HRDTime_ci_IQR_lo,WGDTime,WGDTime_ci_hi,WGDTime_ci_lo,WGDTime_ci_IQR_hi,WGDTime_ci_IQR_lo,WGDTime_CpG,pi2SBS1,pi2SBS1_ci,pi2SBS3,pi2SBS3_ci,pi1SBS1,pi1SBS1_ci,pi1SBS3,pi1SBS3_ci,c,c21,Nt_SBS1,Nt_SBS3,N_mut(C>TpG),N_mut_all
a85cf239-ff51-46e7-9b88-4c2cb49c66b9_p0_5240,0.45406581722544315,0.44787531520557866,0.1903258710783468,0.017753604663207134,0.09784303033775366,0.958740446108139,0.05374951893578839,0.028445161023319177,0.007905158930719192,0.01198463608990985,0.9288286223358392,"[0.8463494012535067, 0.49299113552883206, 0.8199298499198265]","[0.08573393199287582, 0.05325392165527082, 0.09201448544813462]","[0.7369398683736068, 0.504335884273514, 0.7048478251986963]","[0.030401821317825595, 0.05682775128329387, 0.0312110603178275]","[0.12828037853756363, 0.4477693440488113, 0.15277196928491915]","[0.07417608665059511, 0.04568490393226654, 0.07533133784146559]","[0.21738066800262054, 0.43203773997496725, 0.25003511261846856]","[0.024562281606789665, 0.04956163156252352, 0.02610427769937204]","[0.02692611191573134, 0, 0.03152501209417379]",0.029736111164177247,"[45.97401710916263, 81.09987515853449, 81.31341942019164]","[1022.2747836326822, 1398.6251548297794, 1597.6492739107007]","[0, 0, 0]","[1808, 2569, 2840]"
a85cf239-ff51-46e7-9b88-4c2cb49c66b9_p0_5740,0.418354558033616,0.3076822535495881,0.14336172010352233,0.03643054431713444,0.05715876390584257,0.9300639260618863,0.04856290266913743,0.029797544017600486,0.010122608811591549,0.01398329900953832,0.8898321429214614,"[0.8113750804897855, 0.46436262691361496, 0.7761427261506091]","[0.08027996617773347, 0.05404777014101361, 0.0786404409324139]","[0.6930104822923898, 0.43721639686664493, 0.6625760685109323]","[0.035761990935247734, 0.058401661366014546, 0.035976627741035216]","[0.16477171588583744, 0.472867079371871, 0.19216099170162843]","[0.06851909839856016, 0.046244151682040574, 0.06488634686689264]","[0.25893262639022935, 0.4928165711217936, 0.2898477980090148]","[0.02958759119551295, 0.050567720563628876, 0.030312555328905394]","[0.02963211077650774, 0, 0.03520295879344983]",0.03304817407347679,"[46.59268139923296, 78.96028848689579, 83.84282686099759]","[1005.6724560316064, 1362.9063086249405, 1587.3875921157921]","[0, 0, 0]","[1787, 2566, 2833]"
a85cf239-ff51-46e7-9b88-4c2cb49c66b9_p0_6240,0.3960373592687572,0.12534491382234308,0.1207020121097992,0.05092777633062723,0.049667664062508055,0.8995975640089502,0.022924910655165442,0.024615389473633065,0.008296839985339255,0.009914549401893069,0.8538281415022487,"[0.7792504252194525, 0.43160590776791624, 0.7374483516357295]","[0.04171275941468555, 0.04899436908561666, 0.041141751011838035]","[0.6509465466619634, 0.37253923153274554, 0.6279691232168504]","[0.041094677426351645, 0.04181229337724621, 0.04022800531601173]","[0.19357101223423193, 0.5052568974004814, 0.22767927151307144]","[0.035624798089515644, 0.04251593756950611, 0.03432614507132711]","[0.30173228740825425, 0.5521874537911683, 0.32552002577225025]","[0.03489527145589383, 0.036227123898272706, 0.03451847609148681]","[0.030778006842018896, 0, 0.03770916649190208]",0.03504613401763032,"[47.66055497348111, 77.81756327381277, 85.22988292144906]","[996.9378133134883, 1374.2688221877836, 1586.2792013589392]","[0, 0, 0]","[1757, 2559, 2816]"
a85cf239-ff51-46e7-9b88-4c2cb49c66b9_p0_6740,0.40710236407588013,0.12969719939394025,0.13047184659096134,0.045171834716172254,0.05428696881868583,0.8734069323406249,0.03355692331233151,0.036185922967927,0.012249919523304897,0.010560733149647006,0.8104341898521453,"[0.749418617760975, 0.4049244674473655, 0.711816774500261]","[0.04840533129392621, 0.04959198408375495, 0.050072931853404556]","[0.590672576676097, 0.3146279120811166, 0.5938003611402503]","[0.03969912881733195, 0.04401942250270152, 0.03879615570541628]","[0.22166311480410106, 0.5275242253569704, 0.2555809304008317]","[0.041133813150498494, 0.04247301281652474, 0.04253667535922191]","[0.3613700985990642, 0.6065941875108889, 0.3598778707077072]","[0.03422559812059289, 0.03819162680458443, 0.03381280200581277]","[0.030547513611990776, 0, 0.03905699059870483]",0.03580540183142385,"[48.30014936806394, 77.2096819188654, 85.4862930259892]","[978.0646459878142, 1393.723879627552, 1568.6184103821513]","[0, 0, 0]","[1739, 2536, 2812]"
a85cf239-ff51-46e7-9b88-4c2cb49c66b9_p0_7240,0.3063847566877991,0.11727571523480651,0.1555364427521454,0.04419576768116562,0.04895144959117431,0.821071883453623,0.03803134072089409,0.033763246655567514,0.009703450905954702,0.011060203796958712,0.7634701003273063,"[0.6182021959018783, 0.3692230481579433, 0.6590566798200088]","[0.04300886237404267, 0.05941528600739682, 0.04429173578657092]","[0.50066645746095, 0.2707780665163233, 0.5631752682160263]","[0.05106302689587369, 0.032765781477651426, 0.049603282267675686]","[0.3525902232330179, 0.5571976151452066, 0.30636613809400004]","[0.03771286719818567, 0.051140318695777814, 0.03842748921999431]","[0.45068534181859865, 0.6476907885837688, 0.39197438284776864]","[0.045146216031667186, 0.028503404701327062, 0.043885634643887755]","[0.03883962006268905, 0, 0.04381038148109715]",0.04191387529776738,"[47.9762018595797, 74.36610531423364, 86.8091812384257]","[971.5702818425806, 1374.536983186241, 1557.0890221749532]","[0, 0, 0]","[1723, 2512, 2793]"
a85cf239-ff51-46e7-9b88-4c2cb49c66b9_p0_7740,0.25842579707074337,0.11813887918807398,0.10393833973788344,0.04809548155802906,0.039660053561271114,0.7426927446091295,0.04038765152385093,0.046482059002209364,0.013460027144095776,0.01579439033212282,0.6971595424888554,"[0.42966717075926164, 0.32750432284755204, 0.598391355673427]","[0.05016107038022374, 0.05279685688972194, 0.050408426227618985]","[0.35900119772983596, 0.22296241461570407, 0.4956590996073529]","[0.04162889939646908, 0.02907628673497449, 0.045459974156587174]","[0.5350594787179791, 0.5962618260942631, 0.36121905430030443]","[0.04508301617964569, 0.046084468785094146, 0.043784330179249514]","[0.5902300984146636, 0.6923073310854935, 0.4552374313708214]","[0.03769083881375951, 0.02537328401606226, 0.0403950376188594]","[0.04557292768956866, 0, 0.04527139689219645]",0.0453857636957432,"[47.59629493938209, 69.72110750947739, 86.46050728792838]","[951.8248370182519, 1300.4915848656728, 1522.3974207368196]","[0, 0, 0]","[1703, 2481, 2787]"
a85cf239-ff51-46e7-9b88-4c2cb49c66b9_p0_8240,0.25822936274509123,0.11674437504987578,0.0932220894804135,0.038271864792646104,0.032782123341387914,0.6662003669889655,0.04259368041163136,0.04416213181231876,0.016516471390128573,0.016987509337538564,0.61881343592207,"[0.2855310909679592, 0.2884883030873101, 0.5501277003872242]","[0.04015122613904448, 0.05285493935992913, 0.04886466917516574]","[0.21649912749187927, 0.1833636130986526, 0.4304780104165716]","[0.03854285771658865, 0.026850391333595888, 0.05724501924642145]","[0.6743539234162358, 0.6333596146008219, 0.4080219473994797]","[0.036137925313970753, 0.0456598952195883, 0.0428388653510042]","[0.7339401979772346, 0.7295645883299043, 0.5167460044084714]","[0.035743582839367516, 0.023538267763623666, 0.051094393592279685]","[0.045769659221139555, 0, 0.04495420487369617]",0.045260869901080046,"[49.44514476831617, 67.22784531045774, 88.78158038234328]","[998.3966455098184, 1285.2076071400093, 1567.3485670499476]","[0, 0, 0]","[1675, 2453, 2779]"
a85cf239-ff51-46e7-9b88-4c2cb49c66b9_p0_8740,0.2819766535244152,0.09845834180701823,0.07604173713392881,0.03346827437161631,0.030085868174300756,0.6074673849597046,0.04368099389371771,0.045902955594367856,0.015089290934319988,0.011471540540240799,0.5398630371414576,"[0.20302123967828994, 0.24919187407594104, 0.5385555299954025]","[0.035111196946279954, 0.04402198189772984, 0.04951792718821832]","[0.11714193962564157, 0.15031351065538895, 0.39599162255581816]","[0.020668088487653828, 0.03334463282813327, 0.047826380194331664]","[0.7592323122034229, 0.6656922579149674, 0.4198276640347152]","[0.03180796964452809, 0.03745085088061362, 0.04322379753454603]","[0.8326863681134238, 0.7592189316314358, 0.5507814140204372]","[0.01938933106455787, 0.02899512607326099, 0.04281187964168526]","[0.044040587832840705, 0, 0.04468646232527404]",0.04444498935726211,"[46.86702277534297, 68.70325687557279, 90.01608757102817]","[973.5594179102118, 1259.615208043234, 1540.3736036375192]","[0, 0, 0]","[1654, 2424, 2770]"
d8fbb398-d1da-4444-984a-22c8523625da_p0_2800,0.34208674927249144,0.11726908084887178,0.1164759233555879,0.03605592485974235,0.038361312131356295,1.1314083900549017,0.013191961261813212,0.011943284683308963,0.004380641569510901,0.004156787659119088,1.1086963622737023,"[0.8403852837597072, 0.8699145256159458, 0.8182185606455588]","[0.020440327433332295, 0.03459353329958553, 0.021831459206111792]","[0.7996568304543417, 0.8644263301809252, 0.7420326064498605]","[0.023531206533641047, 0.0369644459942291, 0.030371303382290105]","[0.13138322647973988, 0.08707374970627191, 0.1544406958272426]","[0.016714471450159807, 0.029214767888233944, 0.018435617531776874]","[0.16031289618304306, 0.09612734437061471, 0.21663597010442234]","[0.019492307051572927, 0.03178814878879204, 0.02508160465419225]","[0.04983146721573388, 0, 0.04280565268909155]",0.04559707594854276,"[87.16686438758656, 146.49391356775777, 131.85866736696892]","[1436.034363574833, 2228.3379645421824, 2200.4198565899023]","[0, 0, 0]","[2540, 4245, 3853]"
d8fbb398-d1da-4444-984a-22c8523625da_p0_3300,0.46870868749126954,0.12705015609628095,0.09911240861760229,0.04071010344111331,0.04554638116521076,1.097264695811505,0.01758681765305825,0.01251042097428079,0.0050584866078808854,0.005792963316005428,1.0619161065296017,"[0.813437057974571, 0.8149399865471455, 0.7993669636617231]","[0.028875813286743657, 0.0369210439954783, 0.03140657362786875]","[0.7152945351735049, 0.7889033872016092, 0.6855839162216847]","[0.027059331383956386, 0.04706656202548237, 0.029508926688735504]","[0.15677539010922203, 0.14683418867130066, 0.17270563635975178]","[0.024445708787603188, 0.032949397650503094, 0.026684235185117783]","[0.2322766923474342, 0.16538606893594388, 0.26765817412452914]","[0.022127770582805448, 0.041474284593296024, 0.024870896785130714]","[0.0404734293961321, 0, 0.038732138025167374]",0.039425972295113236,"[86.58905820667219, 144.0290195390462, 131.361600593064]","[1444.9771179714235, 2154.1199672196344, 2190.4511307583975]","[0, 0, 0]","[2535, 4154, 3827]"
d8fbb398-d1da-4444-984a-22c8523625da_p0_3800,0.48385014808687243,0.1272517560833598,0.11844060185675553,0.041569203723574644,0.03725700665701076,1.0609983585439888,0.01691778419187595,0.013916833735113876,0.0060204264898473525,0.00642592374329598,1.0134510559070422,"[0.7875003603756648, 0.7404128293283498, 0.7814271029687113]","[0.03913532629887878, 0.0415594097840129, 0.03571218901612738]","[0.6619908501197854, 0.7019698157509078, 0.6605888956285872]","[0.03377373498650976, 0.05812060305031064, 0.03327456997394557]","[0.17753405669689531, 0.2187578424833746, 0.18679804382416773]","[0.033016899271886585, 0.03674200402721062, 0.02991204666822199]","[0.2814260295836334, 0.2471094018044639, 0.28933759831600825]","[0.028101800494224366, 0.051312093652090454, 0.02789174324682009]","[0.03787858018311804, 0, 0.039326731480437596]",0.03875107459211086,"[86.1630011843654, 143.1634532368794, 131.90570779665074]","[1437.196689814378, 2121.801219506731, 2169.4057089644252]","[0, 0, 0]","[2492, 4078, 3777]"
d8fbb398-d1da-4444-984a-22c8523625da_p0_4300,0.4380941876116545,0.11963434366548847,0.08431185706740557,0.026821870373821444,0.03502262888275881,1.0201433832701625,0.019884231021527476,0.02227038623856381,0.009048692749725085,0.010497908282149915,0.9708518690239704,"[0.756055854652266, 0.6624000065184642, 0.7507136435098615]","[0.03642073079433211, 0.04812441098890008, 0.030936126514525153]","[0.6239184295272673, 0.5983295763111109, 0.6372676287034543]","[0.03382276975231113, 0.04660248727715366, 0.031344802383706405]","[0.20582793906590374, 0.2882282807323999, 0.21323278957921782]","[0.030445668469360504, 0.04369274059720919, 0.02572038941616414]","[0.30993380539026555, 0.340272043154641, 0.30792409141094923]","[0.027650562818507196, 0.04081886436066057, 0.026063602525952606]","[0.03937992774589371, 0, 0.04181325751259264]",0.040845679835682075,"[85.65883644483343, 138.11050580044798, 131.34558702593267]","[1445.6430143874577, 2116.691718219225, 2177.625403645828]","[0, 0, 0]","[2455, 4023, 3719]"
d8fbb398-d1da-4444-984a-22c8523625da_p0_4800,0.41015396465655607,0.08314826775189899,0.09600647546910718,0.041382219002194465,0.03300075574960287,0.9827792392389902,0.02262244890886045,0.021902033362381723,0.008491379742244565,0.008985579580041425,0.916769790245059,"[0.7420810520354729, 0.5925833222091313, 0.7297129505150645]","[0.03820100342427868, 0.04468460205572555, 0.03268280995124112]","[0.6230685102020507, 0.49477712262467305, 0.6234393927437669]","[0.04210758438116785, 0.045835374712817845, 0.03905940547644943]","[0.21659349177891277, 0.35836512293949696, 0.23140437707577244]","[0.031538652232554504, 0.03831145010108328, 0.027424151292958818]","[0.3144837163431418, 0.43490719392208144, 0.3197233903662182]","[0.03484496625828587, 0.03913793254361708, 0.032313217342667094]","[0.043169532589004904, 0, 0.04529782192989175]",0.0444655834955263,"[86.41200272562563, 136.83674835382658, 133.6547976391647]","[1380.3891523856628, 2056.2066240151967, 2138.680314063824]","[0, 0, 0]","[2347, 4036, 3655]"
d8fbb398-d1da-4444-984a-22c8523625da_p0_5300,0.34644578490129496,0.10229478112457929,0.08675934270659219,0.02352917102039348,0.03569909622780543,0.9026828054844682,0.026565935815628716,0.025136857169873905,0.0081008086330987,0.008900502554814449,0.8378108924528618,"[0.7149412007564345, 0.4585242069023303, 0.6937843793417678]","[0.03705412291625876, 0.04086437658165734, 0.033717504028618006]","[0.5979047076823423, 0.36997314421539435, 0.5953408933828759]","[0.03920978845380052, 0.0427487925154679, 0.03622160036216415]","[0.2507121943777326, 0.47864400872431995, 0.2705539130903908]","[0.031434248394196534, 0.034305800134767445, 0.02899458910511224]","[0.33466240047462525, 0.54840098459885, 0.3482973948042777]","[0.032091261541802446, 0.036330371598616074, 0.030254679876728502]","[0.04518579829528118, 0, 0.04746377233986229]",0.046581370306109704,"[82.86111063025258, 137.33135733440696, 131.13124270612565]","[1376.2327655928734, 2085.087537602466, 2150.1282214461426]","[0, 0, 0]","[2256, 4068, 3568]"
d8fbb398-d1da-4444-984a-22c8523625da_p0_5800,0.2453551304966172,0.0693640869283346,0.08200549887793185,0.03494566396779594,0.030123596816779147,0.8002881467047144,0.023515246121823652,0.025270402029574646,0.008285836918170086,0.009768888632294637,0.740784815430632,"[0.6346033489112088, 0.33998543970258893, 0.6333664201386964]","[0.03769024025294326, 0.03223601591259123, 0.03335739672648391]","[0.5488399868058447, 0.27768045154887394, 0.5592808814192249]","[0.034300128678951214, 0.0349970267782546, 0.032639891896336704]","[0.32688909472314703, 0.586388297630209, 0.32662279691531965]","[0.03244821213485877, 0.027177858349587913, 0.028823661952575602]","[0.38995840691896994, 0.63339758124346, 0.38471735304240384]","[0.028938157778833407, 0.02987740474087336, 0.02766992351354522]","[0.051488578896230965, 0, 0.05198061076984407]",0.05179445783580367,"[82.27149754076659, 136.31719745212615, 132.5921329909661]","[1341.2365013702376, 2015.9494279880219, 2168.7758056744815]","[0, 0, 0]","[2127, 4028, 3495]"
d8fbb398-d1da-4444-984a-22c8523625da_p0_6300,0.114143577724067,0.0792900652568502,0.09910335529418493,0.033230268612612635,0.03288216694524586,0.6726231305882611,0.024337135424151057,0.027500421858399182,0.009809429668695357,0.010353835630998454,0.6241234641169318,"[0.47138201641711647, 0.2447870478087905, 0.5505905610153886]","[0.03792047584390759, 0.023895337051263524, 0.034335578984633686]","[0.4356405680610081, 0.2046267290515306, 0.5138256563240956]","[0.03829898086551842, 0.028661217445915155, 0.037982083723114485]","[0.4972218744435453, 0.6811005312879136, 0.4087944144075214]","[0.03534161506070238, 0.020448780166720304, 0.030358320465541766]","[0.5126605176519464, 0.7007067452805923, 0.4302752248543355]","[0.0343842976681302, 0.02466576859381664, 0.032717210285148846]","[0.05832901043103366, 0, 0.0565981606983989]",0.057234656493754595,"[78.33251518587572, 131.6538050485163, 130.39400576956064]","[1305.8277385758574, 2020.7817008588743, 2194.444016984277]","[0, 0, 0]","[2006, 3976, 3449]"
d8fbb398-d1da-4444-984a-22c8523625da_p0_6800,0.05888279369358685,0.08351585031706041,0.10109645297079772,0.02994838183548571,0.024139844140617733,0.5333608431482703,0.031728611140104834,0.03172266533148649,0.009338085253009276,0.010760213579878886,0.5011072798056897,"[0.32649866982536174, 0.15639964203547788, 0.46729727817866973]","[0.03355399042897028, 0.020096248085597263, 0.03445720620158857]","[0.28597482831847965, 0.14545364403819497, 0.45541314917960596]","[0.04094949639291842, 0.02542822235576854, 0.047200678931180906]","[0.6422227769799278, 0.7596803771218932, 0.4925715084407537]","[0.03181814642862918, 0.017258651858223284, 0.031157285126465095]","[0.6739130225732951, 0.7558739635949558, 0.4900090708368442]","[0.03840031437516994, 0.02191925980380449, 0.04142679530083801]","[0.05805229527113307, 0, 0.05902202983811884]",0.058674541618282276,"[74.705984038263, 131.75356344518087, 126.41833876152118]","[1231.1861364126892, 1924.4513074620834, 2161.0997157759703]","[0, 0, 0]","[1892, 3891, 3388]"
ea43434b-197e-48ac-ae2e-46bc7f3776de_p0_5600,0.6220882373297753,0.40374981394410725,0.14162514298415868,0.021335336526785098,0.0750208848612457,1.035979978468541,0.081427321354127,0.04147520867487031,0.007345629854565328,0.01774286783001844,0.9684632736032779,"[0.8055016053631224, 0.6971995003805145, 0.8357320068731591]","[0.11653893296186035, 0.1783248151959949, 0.09421144837347706]","[0.646531436576106, 0.4947334848158711, 0.6265456678505541]","[0.03733398705556901, 0.05647598896133138, 0.03794455604823693]","[0.18833666564735224, 0.2829965353227788, 0.155191699197471]","[0.11237597392938829, 0.16794215537882234, 0.0883865507673075]","[0.33575116314592696, 0.4717305959915219, 0.34851239517753385]","[0.03529458649459444, 0.053111554994633436, 0.03563883512086782]","[0.02241890978665758, 0, 0.019997411078253]",0.02123161540567831,"[78.70746531959328, 92.29837936478489, 85.66727936737966]","[1999.2075310588814, 2506.748647523946, 1929.1761791287138]","[0, 0, 0]","[3394, 4604, 3265]"
ea43434b-197e-48ac-ae2e-46bc7f3776de_p0_6100,0.5675298397553563,0.12118938246920796,0.12867412200593747,0.04713445268677219,0.044751859036784136,1.011809997896148,0.09499800970103434,0.05025670780036884,0.003241195359784843,0.023129489804914805,0.9276097362824146,"[0.7417367636875292, 0.6868829580851878, 0.7952729767950761]","[0.04281431906220834, 0.18504213714196244, 0.03266595697377894]","[0.5842502870640971, 0.44953196576204957, 0.5922666681603478]","[0.03941196432750932, 0.05747958051672808, 0.03729965944125335]","[0.24962834493226016, 0.2928410455197598, 0.19475467664247248]","[0.0412261716608308, 0.17440019436974774, 0.031110547809610242]","[0.3985097879386737, 0.5146378664844842, 0.38109578864051336]","[0.03771761258884801, 0.054251743257484136, 0.034931222923930666]","[0.025362613285897857, 0, 0.023482013432933324]",0.02443762122677466,"[81.21259764752769, 89.40584099433663, 89.19023713683927]","[2013.8234093631065, 2455.3520254368837, 1947.4354280453547]","[0, 0, 0]","[3371, 4583, 3263]"
ea43434b-197e-48ac-ae2e-46bc7f3776de_p0_6600,0.6035880686833596,0.19091934108433506,0.12188104472235517,0.03325261879488661,0.05641897566909859,0.9895075697794897,0.1136750916795175,0.051549478358144385,0.002627522875149224,0.030342138120105222,0.8849111670495056,"[0.7275645132797622, 0.6552154158819303, 0.765090248107246]","[0.05643750537750725, 0.19787001566639723, 0.0459045099517405]","[0.523125428003185, 0.38282442411367335, 0.5416513583494981]","[0.03696907153736398, 0.05531732099209649, 0.03408239540355901]","[0.26062983327507516, 0.3220978496161767, 0.22072536527582418]","[0.05370052838871493, 0.1843724122973781, 0.04297580322379713]","[0.45640261319493985, 0.5772612240887125, 0.4270053655004829]","[0.03529830137490486, 0.05192779922260826, 0.031716083019441565]","[0.023643760878206157, 0, 0.0243203707026224]",0.023977518269316777,"[81.92972514899957, 88.64548210271009, 90.56385403600527]","[1992.5631246747291, 2455.8699375584897, 1935.5201901782948]","[0, 0, 0]","[3355, 4562, 3266]"
ea43434b-197e-48ac-ae2e-46bc7f3776de_p0_7100,0.5501922219907073,0.09462903535660816,0.11398744435372643,0.0332565746068465,0.038408242920784486,0.9400759947585473,0.12832992058241488,0.04802719862949367,0.0066338413912420124,0.020459045330278647,0.8455007080933999,"[0.6870555340905072, 0.5724094369679701, 0.7308528139559063]","[0.068109213473243, 0.22749253477714515, 0.05473927340997642]","[0.4925789033518915, 0.33008842784709835, 0.511539764750605]","[0.04559208032530812, 0.0488951140458454, 0.041641886085864305]","[0.2934927403894281, 0.40274854929447623, 0.2554966958605078]","[0.06344888842685562, 0.21336756517203156, 0.05177793017245154]","[0.48346475521122734, 0.6255744865103413, 0.4538456112512344]","[0.04340657215439525, 0.04536888857108562, 0.03851265211596225]","[0.025497554027076413, 0, 0.026434972083543694]",0.025962072445722878,"[82.11372124089506, 88.30215177686355, 90.11755949433298]","[1966.0002956818169, 2425.411364529095, 1927.5691912409748]","[0, 0, 0]","[3329, 4540, 3270]"
ea43434b-197e-48ac-ae2e-46bc7f3776de_p0_7600,0.5424815709312554,0.12457807251733621,0.10269921939146415,0.030114339587026362,0.03898723567096862,0.9005503654694056,0.04585015789074298,0.04101345614051566,0.010987367345533516,0.02079367699942214,0.8099496634001889,"[0.6835619269398104, 0.4959931766420448, 0.7189277147379707]","[0.06100352960723171, 0.07671965516325366, 0.0492428262235457]","[0.46848314943600533, 0.2857370500344644, 0.490512930575867]","[0.04598521486967838, 0.04281768734451456, 0.04239613724622204]","[0.29779059498256216, 0.47689864445017127, 0.26854675513571263]","[0.05728269282773574, 0.07229860010214495, 0.04709335073634793]","[0.5032978466208449, 0.6655041237918223, 0.4736572312303223]","[0.0434089484493487, 0.03965416002830208, 0.03927329338803895]","[0.024454061010343277, 0, 0.026503506352298815]",0.025472204905383856,"[80.13544933329204, 90.15099586728542, 89.44567070126395]","[1946.0245193882865, 2448.126194494114, 1919.1078838634462]","[0, 0, 0]","[3292, 4511, 3250]"
ea43434b-197e-48ac-ae2e-46bc7f3776de_p0_8100,0.5366976573995748,0.09029635873807718,0.10620265775487014,0.042475830772613965,0.03845537968802154,0.8651012228627234,0.048829684750891444,0.03459004990990788,0.010794725590768661,0.014409641929653105,0.783769653118157,"[0.6841047860546356, 0.43443457736850405, 0.7015614119799359]","[0.061366244785583, 0.06162024245503675, 0.05021083817409361]","[0.43789026955381743, 0.2536219006758204, 0.47105603351792574]","[0.05101398239524457, 0.0390613500040224, 0.04792613000503007]","[0.30086577811681686, 0.5346385990039475, 0.28466482732481035]","[0.058010243119087826, 0.05796362402112057, 0.047536990843710936]","[0.5280925123947321, 0.6934828045519731, 0.49083997177121896]","[0.04771490582316751, 0.03606137834367046, 0.04427071027847368]","[0.022653011381887175, 0, 0.026722072465519324]",0.024684087712257042,"[75.5254799546564, 91.62896574553379, 86.80840601875875]","[1905.5773245241057, 2434.6569523921457, 1889.1269328494109]","[0, 0, 0]","[3245, 4465, 3234]"
ea43434b-197e-48ac-ae2e-46bc7f3776de_p0_8600,0.47397273280309443,0.10265850272228444,0.10505117941959197,0.03984754982440036,0.031176768088984674,0.8216866657559262,0.047409110599992865,0.04158029111790251,0.01471698001144861,0.016150012212074016,0.743191185664357,"[0.597728917341738, 0.40068833841406787, 0.6697271569538354]","[0.05666697696987305, 0.07357626558042507, 0.04677911568844806]","[0.39171433322206317, 0.2295108194365635, 0.4503643327847427]","[0.046676604942758965, 0.04111900637397749, 0.04529437353219698]","[0.37691670571895225, 0.5650274561732328, 0.3135331325235305]","[0.05243752657937678, 0.06865973017127566, 0.04401586379257255]","[0.5697186894462326, 0.7148808298575655, 0.5095978790286757]","[0.043491801150912446, 0.03782237912170128, 0.0417670981573329]","[0.026911347763231723, 0, 0.02897974129000331]",0.027949743326718703,"[75.30845336878018, 91.16819952495308, 87.27817189626123]","[1859.9975975796829, 2405.798525761589, 1860.2555638745844]","[0, 0, 0]","[3189, 4402, 3215]"
ea43434b-197e-48ac-ae2e-46bc7f3776de_p0_9100,0.44368729792605793,0.10811828100674165,0.08570105865910194,0.025967153630830575,0.030672258833363275,0.7754008742153282,0.0455179899742012,0.04094477028954291,0.014826196736459907,0.014947646715988694,0.6860149952472447,"[0.47725830304995903, 0.38122773174150576, 0.6608002337034279]","[0.06415976427185796, 0.0692186419158026, 0.053850959109376095]","[0.29410922080009344, 0.20886253359292337, 0.43019994753725194]","[0.03901754242497704, 0.031868550244755975, 0.04403818153287986]","[0.5065976621667247, 0.5823525227824561, 0.3239167986657127]","[0.061349520844109134, 0.06454606264402885, 0.050722408070922126]","[0.6666660114893476, 0.733281539389671, 0.5275339666459139]","[0.03671655956834341, 0.029303215709657604, 0.04052266612201835]","[0.029896349829450764, 0, 0.029781500648214006]",0.02983813235843502,"[71.16168002999831, 90.1723049692905, 88.06060967357378]","[1815.968621515792, 2349.4174906496983, 1821.365506449182]","[0, 0, 0]","[3107, 4332, 3194]"
ea43434b-197e-48ac-ae2e-46bc7f3776de_p0_9600,0.3117516875051371,0.1052873694051536,0.082438210556565,0.03686278957561889,0.04169278774130125,0.6378682199346932,0.05312583862850473,0.043888449779109884,0.019265293368148195,0.02072042071789515,0.5709366607107428,"[0.18730092861711356, 0.3313936622089543, 0.6144939009126114]","[0.036394394152562445, 0.06771339690575295, 0.051209929456882075]","[0.13304747587749435, 0.18628498752628717, 0.4078446594628124]","[0.018873730127411573, 0.03336501004881742, 0.03810878464282105]","[0.7908110008906535, 0.6277838158342478, 0.36800560432443374]","[0.03475322357194077, 0.06284747609081626, 0.04831195017203743]","[0.8273622072585625, 0.7507241968649423, 0.5472904118433839]","[0.01796534125974164, 0.030504909738407637, 0.03500042352810251]","[0.036947226003206365, 0, 0.032696431385685114]",0.034770106697085086,"[70.64457470009616, 89.01753513287473, 88.04885648847089]","[1831.0425824651186, 2321.7890443031897, 1812.6296102774377]","[0, 0, 0]","[3027, 4287, 3178]"
eddfbfb9-3ae8-449b-b870-46062a2571c1_p0_4090,0.8555505617241925,0.17770372082940633,0.12287569105450613,0.0180549851655466,0.05427837290715287,1.116981689038908,0.01698919822635747,0.016410956474838034,0.007279617970755936,0.00697489302547627,1.0765265050899662,"[0.9157385184528131, 0.7606005465449351, 0.8994340206442198]","[0.05270569999130259, 0.04543305083527294, 0.04980784557849405]","[0.7463494469968107, 0.6364725651505716, 0.6274359861931534]","[0.04442985037755964, 0.08170653852443682, 0.0587601311506854]","[0.06824811996326714, 0.2001008509037122, 0.08813984207495212]","[0.04314898486521703, 0.03839896010832965, 0.04160638573464158]","[0.21005988875187864, 0.3084047287924528, 0.3036489373099622]","[0.03587435359707698, 0.06993776091159441, 0.04753605455221627]","[0.03622133128640128, 0, 0.039740955296001544]",0.038060388755846025,"[75.13718538397991, 122.91693232378908, 101.04261869096686]","[673.5886266654472, 802.5842150574135, 740.2157534925469]","[0, 0, 0]","[1792, 2270, 1961]"
