ID,HRDTime,HRDTime_ci_hi,HRDTime_ci_lo,HRDTime_ci_IQR_hi,HRDTime_ci_IQR_lo,WGDTime,WGDTime_ci_hi,WGDTime_ci_lo,WGDTime_ci_IQR_hi,WGDTime_ci_IQR_lo,WGDTime_CpG,pi2SBS1,pi2SBS1_ci,pi2SBS3,pi2SBS3_ci,pi1SBS1,pi1SBS1_ci,pi1SBS3,pi1SBS3_ci,c,c21,Nt_SBS1,Nt_SBS3,N_mut(C>TpG),N_mut_all
PD31127a,0.19980416849064228,0.07312793870357584,0.0966382004934719,0.02766439782230179,0.021373775619065866,0.5310721017023937,0.02903025361119549,0.033319991948360383,0.010890143951247988,0.010090348826916617,0.5291399083300713,"[0.3051312333071415, 0.2386739646353321, 0.39380608981430215]","[0.03010175419860206, 0.025605179551531132, 0.03805548275375842]","[0.2557105423156924, 0.1664718847751533, 0.2401734937130832]","[0.04670125629053595, 0.03045456605970233, 0.043318555116780816]","[0.6948687666928592, 0.761326035364668, 0.6061939101856987]","[0.030101754198595232, 0.025605179551535184, 0.03805548275375692]","[0.7442894576843077, 0.8335281152248467, 0.7598265062869166]","[0.04670125629053734, 0.03045456605969843, 0.04331855511678001]","[0.06893374752444073, 0, 0.04432782647836531]",0.062236528703975766,"[115.31837203195697, 127.65276752003187, 33.02329612074109]","[1565.2505713986432, 1598.300208524987, 595.6634023124911]","[144, 159, 39]","[2535, 2603, 948]"
PD31128a,0.3857339678669318,0.11596163978669571,0.0995935205049035,0.025419950596702323,0.03432775214653955,0.8705881928875359,0.044558345596417026,0.02937248708551221,0.009088698527031092,0.00987644066907345,0.8280299889072075,"[0.7258853343163425, 0.43865049680171025, 0.7410890092828718]","[0.03899880727561783, 0.06072327053963433, 0.03134764458802208]","[0.5893846210344079, 0.3836999008150932, 0.594083216698275]","[0.04223423015054811, 0.054783848091412984, 0.036913067180315895]","[0.274114665683658, 0.5613495031982902, 0.2589109907171286]","[0.038998807275618275, 0.0607232705396355, 0.03134764458802225]","[0.410615378965592, 0.6163000991849067, 0.40591678330172515]","[0.04223423015054453, 0.05478384809141351, 0.03691306718031462]","[0.05015483276671642, 0, 0.048150309895620996]",0.04938258073180941,"[79.05161695005809, 87.69587788848405, 49.943188284449946]","[1054.7310893951449, 1204.7741678880566, 663.0289786165927]","[100, 119, 61]","[1701, 2206, 1066]"
PD31129a,0.24828208803257282,0.30917735333083385,0.22236007069669164,0.0502053892025551,0.0800757796346131,0.7310771026209246,0.07952364470934914,0.06725147925646835,0.02170132487229559,0.027733131673657763,0.6721674217742489,"[0.6652792393103527, 0.3389997032703251, 0.3225398133933016]","[0.1026602355952122, 0.06973543971338039, 0.08404832374814833]","[0.3795538956891935, 0.27303399719433163, 0.36291796453597924]","[0.07870373377455955, 0.05756854851543668, 0.07434490891750414]","[0.33472076068964796, 0.6610002967296755, 0.6774601866066985]","[0.10266023559521155, 0.0697354397133858, 0.0840483237481468]","[0.6204461043108064, 0.7269660028056686, 0.6370820354640208]","[0.07870373377455925, 0.05756854851543908, 0.074344908917504]","[0.03878150427256917, 0, 0.05412053521189135]",0.04406757031935097,"[20.42917325793337, 46.35486804941525, 7.657099742697849]","[287.5473977997901, 921.7808778002872, 153.28863004693184]","[24, 62, 9]","[426, 1522, 224]"
PD31145a,0.5113195182114514,0.11822646559550676,0.06686188577453023,0.021692829832666627,0.026423999906053985,0.7358782867374157,0.15493478447189601,0.05287181861812551,0.009670601369385579,0.024800932704482803,0.6281891720413729,"[0.5629654357931027, 0.40245702093026964, 0.4698885999033999]","[0.04374502680635989, 0.29989093966056807, 0.03901039008165552]","[0.25633026308394874, 0.17458484282627004, 0.23643496110928827]","[0.03937816496005758, 0.03609284353031399, 0.03390325424458297]","[0.43703456420689507, 0.5975429790697323, 0.5301114000966001]","[0.04374502680639045, 0.2998909396605653, 0.03901039008165699]","[0.7436697369160519, 0.8254151571737296, 0.7635650388907118]","[0.03937816496006091, 0.03609284353031267, 0.03390325424457763]","[0.03248453992216662, 0, 0.05076849111260264]",0.03669599481633726,"[96.96383607098946, 38.17494571209106, 38.54051192531454]","[1755.7987515611903, 832.4347567090965, 527.4555165928703]","[136, 72, 58]","[4648, 2271, 1391]"
PD31147a,0.38137281175121046,0.17496747436918353,0.23574287359737345,0.06903419385341503,0.057641212202103,0.9372801049504065,0.025947296014627197,0.016048336236464844,0.0045691327008257066,0.007501561480396934,0.8996895650690747,"[0.8264011414708727, 0.56805481981515, 0.8338453308596081]","[0.031529645416458474, 0.08402402737772768, 0.02545535830783241]","[0.7198326517565267, 0.4027324284600909, 0.7418126105150104]","[0.06978592114607773, 0.09148285192958208, 0.06160375761695308]","[0.17359885852912776, 0.43194518018485034, 0.1661546691403924]","[0.03152964541645821, 0.0840240273777291, 0.025455358307827705]","[0.2801673482434736, 0.5972675715399093, 0.2581873894849887]","[0.06978592114607494, 0.09148285192958261, 0.061603757616956786]","[0.09715319038135001, 0, 0.09531224100223305]",0.095973931085867,"[63.33860249414674, 31.453928197836653, 111.10592157971573]","[415.60412437595204, 315.7211269159374, 769.5089565011102]","[81, 42, 131]","[1359, 905, 2422]"
PD31155a,0.5863229320858546,0.2935730913220912,0.24216696161236495,0.06253436943194579,0.1104474980353976,0.9698428392723478,0.036775141125233834,0.04130863230818227,0.012984627804323079,0.012936145530606624,0.9580282166054458,"[0.8986753161224439, 0.5075741251702747, 0.9102069576108178]","[0.06824861378590957, 0.08482090474953946, 0.04398848915167419]","[0.7791650734970236, 0.4355868376991351, 0.8136499937265542]","[0.045880531170928274, 0.0731567208916373, 0.03681769344124347]","[0.10132468387755682, 0.4924258748297256, 0.08979304238918241]","[0.06824861378591136, 0.08482090474953599, 0.04398848915167357]","[0.2208349265029769, 0.5644131623008646, 0.18635000627344617]","[0.045880531170927955, 0.07315672089163958, 0.03681769344124626]","[0.02515826977880092, 0, 0.028004310629497976]",0.02627494552924803,"[55.853864455377476, 52.26468390006634, 37.432816494864625]","[1032.3645410808479, 826.6270210391882, 647.3054075062042]","[102, 91, 72]","[2625, 2170, 1695]"
PD31158a,0.31927441432721304,0.07664964934567925,0.08003858572768766,0.026128460500563055,0.024630503028850503,0.6121227425433513,0.04533394939394786,0.0435506419565721,0.013098852252994009,0.014307495835227613,0.5885171749781524,"[0.4243575030358322, 0.2762890736845983, 0.41595500330176177]","[0.05144227232977097, 0.04530543726966128, 0.046498055860394405]","[0.26169311471589324, 0.1578657911889435, 0.27640748214647004]","[0.04345164377327118, 0.02512835579259562, 0.044072688849316144]","[0.5756424969641684, 0.7237109263154022, 0.5840449966982385]","[0.051442272329770944, 0.04530543726966302, 0.04649805586039302]","[0.7383068852841067, 0.8421342088110564, 0.7235925178535296]","[0.043451643773270876, 0.025128355792596813, 0.04407268884931864]","[0.04655346951621866, 0, 0.03847582254674973]",0.04150856626692251,"[34.69092642212976, 37.77530537231769, 46.52486253599539]","[585.7720808588492, 585.8832083405991, 984.3777931680157]","[50, 54, 66]","[1150, 1143, 1913]"
PD31159a,0.3887944196925359,0.0519660952844887,0.061635545087658006,0.028881500327144538,0.024419747700617,0.49406691693906324,0.02042543889906223,0.01771470882507925,0.006159806916384625,0.006805889913847452,0.4787549286611092,"[0.36810159953844585, 0.19808198906045324, 0.30786621876178377]","[0.021869591340343636, 0.01783236194841216, 0.01969170169981141]","[0.09754702943302528, 0.06924287219776844, 0.10186075452324708]","[0.045618972049247905, 0.04624203478616214, 0.04320215969130687]","[0.6318984004615542, 0.8019180109395474, 0.6921337812382166]","[0.021869591340343775, 0.017832361948414754, 0.019691701699810715]","[0.9024529705669748, 0.9307571278022314, 0.898139245476753]","[0.04561897204924875, 0.04624203478616329, 0.04320215969130503]","[0.15605943616305248, 0, 0.1437081701148157]",0.14636626180381931,"[31.802329919633365, 109.75072862353976, 102.44873490604377]","[143.72709742183844, 372.25077867282454, 553.1628266470174]","[35, 125, 108]","[300, 1224, 1094]"
PD31167a,0.4875039055245305,0.07717254749752844,0.08315330168798468,0.024523440277778974,0.02616359044532246,0.8373709259643008,0.02070582776010732,0.014127495245190524,0.004943290514635157,0.0051112272250893875,0.8271688531091889,"[0.6806524245379759, 0.3958029146579634, 0.7169527429433882]","[0.030167625291350753, 0.034675605035005524, 0.027790113546291684]","[0.5169259375970964, 0.33455376230196715, 0.49057680165501666]","[0.05898236732647483, 0.12450389525118014, 0.05650100618000209]","[0.31934757546202425, 0.6041970853420375, 0.2830472570566126]","[0.03016762529134867, 0.03467560503500622, 0.02779011354629496]","[0.4830740624029037, 0.6654462376980328, 0.5094231983449835]","[0.05898236732647333, 0.12450389525117905, 0.05650100618000592]","[0.10417903111007756, 0, 0.08317125122445916]",0.090476542493059,"[66.41431177159505, 48.26519529881934, 121.80110630527666]","[424.8052011029863, 241.84236320405705, 819.7228678265915]","[76, 55, 145]","[901, 606, 1690]"
PD31169a,0.39996741981436784,0.1089585897158794,0.09595982728040403,0.03313047286081505,0.03212527407101168,0.7918388012112101,0.023563757683600528,0.023116884055352394,0.007172700025130152,0.009490394397413282,0.7480531889522924,"[0.6106938654798318, 0.3741451386760328, 0.6401836963519338]","[0.04171057037318693, 0.03234961770935463, 0.03734818821722341]","[0.4185426783472643, 0.27951480381860827, 0.46945301772505743]","[0.07338166204821578, 0.04699172139134185, 0.07018855886786515]","[0.3893061345201689, 0.6258548613239678, 0.3598163036480665]","[0.04171057037318618, 0.03234961770935546, 0.037348188217224465]","[0.5814573216527357, 0.7204851961813915, 0.5305469822749425]","[0.07338166204821617, 0.04699172139134461, 0.07018855886786679]","[0.06614548658205677, 0, 0.06051739486105221]",0.06366695722920972,"[71.78968735451375, 108.39467779764226, 50.8140433055379]","[734.9743291674426, 1168.299294408806, 575.8977226325627]","[86, 128, 60]","[1394, 2364, 1097]"
